,treeDecision_regresion_m
264,24.2684161367
265,14.2647995367
266,10.0863936929
267,-1.8011473518799999
268,15.253265942999999
269,-1.46026444496
270,-16.5749693639
271,8.66277389888
272,-2.6382271146000003
273,17.6359458547
274,19.5654485545
275,2.27802441613
276,34.893899362
277,18.5706016705
278,-5.68973173486
279,8.71603384116
280,12.4130955813
281,10.2147645631
282,16.2657232572
283,-11.6571612176
284,27.132975487800003
285,48.470787193999996
286,-1.46026444496
287,33.3327150023
288,24.697520234000002
289,33.6379323944
290,5.530163910090001
291,-11.7967582323
292,17.6359458547
293,33.6379323944
294,53.507853983800004
295,21.6227189525
296,17.6359458547
297,30.6238479081
298,62.873109086199996
299,13.6282937061
