,treeDecision_regresion_m
158,29.5742243163
159,15.773268350988705
160,9.998033052103144
161,37.161482128871434
162,-19.80593728057143
163,5.084077070255268
164,31.068370797249997
165,5.084077070255268
166,7.150376825935854
167,46.23461074401364
168,27.266985656129165
169,9.998033052103144
170,12.07291913223
171,59.795116986400004
172,37.161482128871434
173,11.495010993561458
174,9.998033052103144
175,-10.626506698865626
176,-17.599121437628572
177,11.495010993561458
178,27.266985656129165
179,15.773268350988705
180,12.07291913223
181,14.955995009554117
182,11.495010993561458
183,-5.689837108430001
184,30.119370967849996
185,0.7030863254462771
186,59.795116986400004
187,0.7030863254462771
188,7.150376825935854
189,0.7030863254462771
190,0.7030863254462771
191,9.998033052103144
192,9.998033052103144
193,-5.294830489794321
194,32.71519794321818
195,-19.80593728057143
196,37.5326130386375
197,42.8685926238
198,32.06938239215
199,45.2584928259
200,14.68085676158889
201,12.07291913223
202,21.966423973937204
203,7.150376825935854
204,37.117999411463636
205,14.955995009554117
206,15.773268350988705
207,-10.626506698865626
208,27.266985656129165
209,15.773268350988705
210,21.966423973937204
211,-14.880976764659316
212,14.955995009554117
213,-14.880976764659316
214,14.9995223966
215,-5.360751679377751
216,15.773268350988705
217,15.773268350988705
218,11.495010993561458
219,0.7030863254462771
220,11.495010993561458
221,21.966423973937204
222,9.998033052103144
223,46.23461074401364
224,-14.880976764659316
225,21.966423973937204
226,52.88026578788
227,9.998033052103144
228,7.150376825935854
229,9.998033052103144
230,7.150376825935854
231,9.998033052103144
232,32.71519794321818
233,7.150376825935854
234,42.59508018998
235,0.7030863254462771
236,32.71519794321818
237,14.68085676158889
238,27.266985656129165
239,9.998033052103144
240,0.7030863254462771
241,9.998033052103144
242,29.201088017918753
243,68.3621861242
244,42.59508018998
245,30.119370967849996
246,11.495010993561458
247,7.150376825935854
248,15.773268350988705
249,14.955995009554117
250,-5.360751679377751
251,3.39241854032
252,11.495010993561458
253,-10.626506698865626
254,52.425257533166665
255,-5.294830489794321
256,32.06938239215
257,30.119370967849996
258,29.201088017918753
259,11.495010993561458
260,11.495010993561458
261,15.773268350988705
262,14.68085676158889
263,5.56365805131
264,29.201088017918753
265,9.998033052103144
266,9.998033052103144
267,-10.626506698865626
268,15.773268350988705
269,0.7030863254462771
270,-14.880976764659316
271,11.495010993561458
272,-5.360751679377751
273,15.773268350988705
274,18.359503435253846
275,7.150376825935854
276,27.266985656129165
277,9.998033052103144
278,-10.626506698865626
279,7.150376825935854
280,12.07291913223
281,9.998033052103144
282,18.988892039399996
283,-10.626506698865626
284,29.201088017918753
285,48.114249233625
286,0.7030863254462771
287,37.5326130386375
288,29.201088017918753
289,32.71519794321818
290,11.495010993561458
291,-5.294830489794321
292,14.68085676158889
293,35.113376091825
294,45.2584928259
295,24.1280818754
296,14.68085676158889
297,37.5326130386375
298,64.77678172936668
299,7.150376825935854
