,AdaBoostRegressor_m
139,25.303911387900307
140,36.94646267521874
141,12.94405560750016
142,5.1455071516433915
143,7.437929823233953
144,10.220769686315528
145,-11.59772568321127
146,4.1057736410207255
147,10.220769686315528
148,-9.011341160713693
149,9.37333190843592
150,-0.3053307988273766
151,12.266529188249343
152,12.358086571741334
153,32.930801380182025
154,14.330046281215125
155,41.89107695992574
156,16.069092345160172
157,3.9753928072222635
158,33.926825254166666
159,12.713000688647687
160,12.168054476347114
161,38.36736148212222
162,-12.643443827358055
163,-1.5078749518377441
164,31.787527337612502
165,-0.3053307988273766
166,11.01059321056554
167,39.86762520987287
168,25.179638727484488
169,12.168054476347114
170,13.83792418589853
171,54.927668904285724
172,37.54948844341324
173,12.243683674610207
174,11.229427000893997
175,-0.5163808837108012
176,-12.643443827358055
177,12.358086571741334
178,27.714274810745952
179,12.358086571741334
180,12.680305678670562
181,12.266529188249343
182,12.168054476347114
183,3.295774810727945
184,33.926825254166666
185,4.1057736410207255
186,65.36729834220436
187,5.958951754544187
188,5.004687765216979
189,1.870653461713329
190,2.9768854944412406
191,12.168054476347114
192,10.874649519723233
193,1.870653461713329
194,33.69254632824334
195,-13.688590382420228
196,37.255706026108
197,46.76226922945385
198,29.080134240632006
199,47.82275251067998
200,12.358086571741334
201,12.713000688647687
202,25.455473557212443
203,8.154925782786572
204,36.234877830693705
205,11.94252811403267
206,12.713000688647687
207,-6.027917289995266
208,26.58274339078276
209,12.713000688647687
210,25.303911387900307
211,-11.052115344462544
212,12.266529188249343
213,-10.490910186191748
214,17.636600850892304
215,1.1795053499742851
216,12.680305678670562
217,14.484305049575633
218,12.299110081992977
219,2.9768854944412406
220,12.358086571741334
221,27.639039489593834
222,10.49351794181881
223,39.10159310863927
224,-11.052115344462544
225,25.131774856878632
226,43.98825999903261
227,10.49351794181881
228,8.154925782786572
229,12.542541772992054
230,9.37333190843592
231,11.539191872139183
232,28.87309449693889
233,8.505266810124258
234,39.10159310863927
235,2.9768854944412406
236,27.639039489593834
237,12.680305678670562
238,28.698239324517854
239,12.168054476347114
240,4.1057736410207255
241,11.539191872139183
242,26.58274339078276
243,65.3243895005
244,39.86762520987287
245,32.900603230468185
246,12.680305678670562
247,8.3997672002559
248,12.94405560750016
249,12.266529188249343
250,-4.125292096481626
251,-0.5163808837108012
252,12.680305678670562
253,-7.29860285100001
254,46.6098914451657
255,-0.32864430150306306
256,29.418210710840576
257,32.648325324174216
258,26.902747506682914
259,12.680305678670562
260,12.680305678670562
261,12.713000688647687
262,12.680305678670562
263,13.268561195436666
264,26.902747506682914
265,12.243683674610207
266,10.874649519723233
267,1.870653461713329
268,12.94405560750016
269,1.8151196714883442
270,-9.644961603461955
271,12.680305678670562
272,-4.125292096481626
273,12.713000688647687
274,13.83792418589853
275,6.183219447142328
276,28.87309449693889
277,12.358086571741334
278,-0.32864430150306306
279,5.958951754544187
280,12.713000688647687
281,11.07852329152826
282,27.17512198836
283,-1.86463034674113
284,28.698239324517854
285,49.08743772233591
286,0.7409692329077678
287,36.84441230706196
288,20.13350255611586
289,33.18283745455751
290,12.243683674610207
291,-1.5078749518377441
292,12.358086571741334
293,34.384790483559996
294,51.94359758161667
295,16.35937528954903
296,12.299110081992977
297,37.101645252328574
298,59.75153027569458
299,9.806735787080767
