,AdaBoostRegressor_m
113,61.22181675311429
114,35.790162997556266
115,27.105607693481467
116,28.48703570553455
117,10.024780860659067
118,-6.8418372653703035
119,13.045137384430651
120,-6.8418372653703035
121,12.794293022397522
122,12.923455582698523
123,-7.255199857675888
124,12.923455582698523
125,29.422286988550454
126,-8.974834506731618
127,13.045137384430651
128,14.592745138220005
129,30.728383686457153
130,25.005755336154618
131,10.58714880295972
132,26.39038595814473
133,36.95908515073919
134,-4.987411808987762
135,-10.3922334104114
136,17.938175111830304
137,-7.255199857675888
138,29.13175603719539
139,25.72425295411013
140,32.14949930313698
141,13.045137384430651
142,8.278781700635347
143,8.278781700635347
144,10.385135426030228
145,-7.101441998631563
146,5.6432104233
147,11.05404582610476
148,-5.618404531216466
149,10.680802654272183
150,-5.525000320283188
151,13.420667913576386
152,12.915083071855001
153,28.754298952489446
154,19.924421205504494
155,37.07233200153253
156,25.573653144808553
157,6.192342527794314
158,32.82356840716088
159,13.045137384430651
160,11.796799793587779
161,34.663943929851214
162,-6.891868449660093
163,-0.26242778385396315
164,29.32786199688767
165,-0.26242778385396315
166,12.474170858120527
167,35.872023720993425
168,24.016383853599997
169,13.004033940091908
170,17.938175111830304
171,58.240662937657355
172,34.32202263374444
173,12.474170858120527
174,12.474170858120527
175,-4.332761783398318
176,-12.619301479983777
177,12.915083071855001
178,26.67486563665714
179,12.923455582698523
180,13.004033940091908
181,12.794293022397522
182,12.065810591096502
183,1.9603120052395315
184,33.19869234433334
185,3.242086761866021
186,61.659377318371426
187,-0.139291958027387
188,11.54866332732854
189,-3.1917587467427806
190,3.242086761866021
191,13.22215535602432
192,11.840090013042424
193,-4.987411808987762
194,32.64589351015555
195,-16.230926434439223
196,36.482650779725
197,47.91624458849375
198,30.728383686457153
199,48.48578010475944
200,12.915083071855001
201,14.80821973812637
202,24.41549052293666
203,10.155471622729287
204,31.092948543228665
205,12.065810591096502
206,14.592745138220005
207,-7.255199857675888
208,26.075145662901928
209,19.924421205504494
210,24.000659526865075
211,-5.769441802018074
212,13.045137384430651
213,-6.174236565435923
214,17.261439291501627
215,1.67782376475001
216,14.592745138220005
217,20.78669272744985
218,12.915083071855001
219,1.260066461677148
220,13.22215535602432
221,25.72425295411013
222,10.58714880295972
223,37.814906894873836
224,-5.769441802018074
225,24.41549052293666
226,41.340895848741326
227,11.840090013042424
228,11.840090013042424
229,13.004033940091908
230,10.58714880295972
231,12.915083071855001
232,29.961041911183216
233,10.304327485855788
234,37.237734729344425
235,-0.4843224954079627
236,29.63076725444224
237,13.22215535602432
238,28.29723198021769
239,12.915083071855001
240,-0.139291958027387
241,12.86750454774619
242,25.639121396045585
243,62.80002252966517
244,36.95908515073919
245,36.75265657127589
246,12.923455582698523
247,9.457082454167194
248,16.055513896696322
249,12.474170858120527
250,-5.618404531216466
251,-5.618404531216466
252,14.80821973812637
253,-11.745543437197771
254,47.784610367940395
255,-5.618404531216466
256,29.727809895902855
257,32.82356840716088
258,24.000659526865075
259,13.756377170064551
260,13.045137384430651
261,14.80821973812637
262,16.942512692238935
263,15.241081808239757
264,26.39038595814473
265,12.86750454774619
266,11.840090013042424
267,-8.974834506731618
268,16.453257795125232
269,-1.715442151613573
270,-7.101441998631563
271,12.923455582698523
272,-5.618404531216466
273,15.241081808239757
274,15.737209057734301
275,8.71788475007417
276,29.32786199688767
277,14.80821973812637
278,-4.451232120708056
279,7.8478639147588956
280,13.22215535602432
281,11.796799793587779
282,28.29723198021769
283,-10.3922334104114
284,29.32786199688767
285,48.17365453493973
286,-2.9272059373464048
287,30.90959200707459
288,19.502375592027622
289,31.092948543228665
290,12.794293022397522
291,-6.8418372653703035
292,13.045137384430651
293,32.64589351015555
294,50.80401938487714
295,24.95507434065681
296,13.045137384430651
297,34.32202263374444
298,58.240662937657355
299,10.385135426030228
