,treeDecision_regresion_m
133,38.79839341121666
134,-14.245891130191666
135,-27.7299672216
136,17.67415582345
137,-16.8916899676
138,23.957610034136362
139,23.957610034136362
140,34.8773139656
141,13.221347947066667
142,7.85416756395
143,8.864894403823333
144,4.640282903975001
145,-19.7174877247
146,10.0157210218
147,11.0101425282
148,-14.245891130191666
149,4.640282903975001
150,-3.091561097535
151,14.560867093199999
152,13.460369693199999
153,37.198290557374996
154,11.692878607699999
155,40.1243334709
156,23.697908649000002
157,-2.54446591468
158,20.6021191956
159,7.3727773586600005
160,6.643037164559999
161,44.29785223060001
162,-16.5492650389
163,0.6393237628455
164,29.4992571098
165,6.56496691174
166,7.708917134898887
167,48.2727702507
168,18.630124407
169,11.692878607699999
170,17.67415582345
171,52.6876157617
172,45.352315535
173,5.530163910090001
174,7.745306080443332
175,1.6497764091299998
176,-16.76486208245
177,9.47265287711
178,22.270883387250002
179,15.625624741400001
180,9.080728271493335
181,7.708917134898887
182,12.2897160159
183,-7.43967566372
184,38.5914858188
185,5.5159606254
186,62.7070238809
187,0.557975842812
188,7.27646699395
189,-2.511392037403333
190,0.6393237628455
191,17.67415582345
192,11.2356102111
193,4.1785178062699995
194,35.5529990923
195,-23.293864791999997
196,35.55184652554
197,46.960108242
198,30.984606775099998
199,46.960108242
200,12.862376021500001
201,13.297526403975
202,22.270883387250002
203,4.640282903975001
204,33.9822813993
205,12.778761468599999
206,13.460369693199999
207,-8.51412320609
208,24.1192485688
209,17.67415582345
210,25.7209546922
211,-19.7174877247
212,10.878188881666667
213,-16.4860205249
214,15.347036409100001
215,6.56496691174
216,12.563861849679999
217,23.697908649000002
218,8.658301413610001
219,2.4839704018099997
220,14.692839649200002
221,34.893899362
222,8.18536146754
223,44.262740726000004
224,-14.245891130191666
225,24.622898457199998
226,55.209876385600005
227,7.708917134898887
228,18.365006993399998
229,12.2897160159
230,7.745306080443332
231,13.2432455652
232,34.8773139656
233,7.85416756395
234,44.262740726000004
235,2.09058143126
236,38.796696301033336
237,14.8054825835
238,24.622898457199998
239,13.2432455652
240,1.4163040695299998
241,6.643037164559999
242,22.2393113759
243,73.37210568479999
244,40.53671273490001
245,38.5914858188
246,12.1509200451
247,3.85348361448
248,18.832452573199998
249,10.2664257796
250,-8.37356895607
251,-3.091561097535
252,14.8054825835
253,-10.845217538166667
254,47.7024561734
255,-4.53428776917
256,30.984606775099998
257,38.5914858188
258,28.053320365900003
259,13.297526403975
260,12.563861849679999
261,12.563861849679999
262,18.2581310925
263,7.60578198115
264,40.4366255506
265,12.4130955813
266,12.8054736281
267,-11.859525773400001
268,16.660264007033334
269,0.056988533447699996
270,-14.245891130191666
271,9.47265287711
272,-2.6382271146000003
273,15.9757829751
274,17.67415582345
275,1.4084641972999998
276,26.4919225498
277,17.67415582345
278,-5.68973173486
279,7.85416756395
280,12.862376021500001
281,10.471108734233335
282,27.660247297399998
283,-11.859525773400001
284,28.100462662166667
285,46.960108242
286,-2.9844777414799997
287,35.5529990923
288,24.697520234000002
289,38.796696301033336
290,5.52682831275
291,-4.53428776917
292,15.9757829751
293,35.55184652554
294,53.507853983800004
295,23.9699682947
296,16.8979540126
297,33.3327150023
298,62.7070238809
299,7.708917134898887
